timestamp,plane_id,temp_sensor_1,temp_sensor_2,temp_sensor_3,ambient_temp,charge_rate,discharge_rate,failure_condition,failure_label,avg_temp,max_temp,min_temp,temp_spread,is_temp_extreme,thermal_stress,charge_discharge_ratio,hour,day,day_of_week,week,shift,avg_temp_roll_mean,avg_temp_roll_std,charge_rate_roll_mean,charge_rate_roll_std,discharge_rate_roll_mean,discharge_rate_roll_std
2024-01-01 03:40:00,P3,29.29819578439415,28.721409795903504,29.137097926300296,26.55,1.77,0.89,Normal,0,29.0522,29.2982,28.7214,0.5768,0,2.5022,1.9888,3,1,Monday,1,Night,27.1251,1.9663,1.6157,0.5576,1.5283,0.6352
2024-01-01 03:41:00,P3,24.5045752082452,25.61101507437819,24.295491169067176,23.3,0.79,1.6,Normal,0,24.8037,25.611,24.2955,1.3155,0,1.5037,0.4938,3,1,Monday,1,Night,27.1638,1.9059,1.584,0.5769,1.563,0.6083
2024-01-01 03:42:00,P2,25.897475405947223,25.510387070566388,27.89607875604488,25.16,1.82,2.01,Normal,0,26.4346,27.8961,25.5104,2.3857,0,1.2746,0.9055,3,1,Monday,1,Night,27.1509,1.9097,1.6043,0.574,1.5557,0.6013
2024-01-01 03:43:00,P1,27.90917900609256,27.01953741752911,26.331627810987097,26.54,1.34,2.05,Normal,0,27.0868,27.9092,26.3316,1.5776,0,0.5468,0.6537,3,1,Monday,1,Night,27.118,1.9017,1.5947,0.576,1.5667,0.6074
2024-01-01 03:44:00,P3,29.871390853504963,29.15200670283176,29.396088436172523,27.76,1.22,2.34,Normal,0,29.4732,29.8714,29.152,0.7194,0,1.7132,0.5214,3,1,Monday,1,Night,27.2189,1.9446,1.6023,0.5692,1.586,0.6228
2024-01-01 03:45:00,P1,24.74989847376623,26.13010769188533,23.347242991120623,22.13,2.08,1.79,Normal,0,24.7424,26.1301,23.3472,2.7829,0,2.6124,1.162,3,1,Monday,1,Night,27.1735,1.9869,1.642,0.5592,1.569,0.6095
2024-01-01 03:46:00,P2,30.463595100538896,32.246753128543666,30.88722104429569,28.58,1.53,0.82,Normal,0,31.1992,32.2468,30.4636,1.7832,0,2.6192,1.8659,3,1,Monday,1,Night,27.2648,2.1074,1.6407,0.5594,1.562,0.617
2024-01-01 03:47:00,P2,29.30392574251529,28.242703938601853,27.834848078332826,25.46,0.61,2.16,Normal,0,28.4605,29.3039,27.8348,1.4691,0,3.0005,0.2824,3,1,Monday,1,Night,27.3703,2.0845,1.6163,0.5881,1.5577,0.6122
2024-01-01 03:48:00,P2,22.582791434143765,24.54855497401892,25.55778330537124,22.09,1.32,1.88,Normal,0,24.2297,25.5578,22.5828,2.975,0,2.1397,0.7021,3,1,Monday,1,Night,27.2881,2.1593,1.5917,0.5843,1.541,0.5956
2024-01-01 03:49:00,P2,26.598695361121056,25.350829610828395,26.406414942516214,25.19,1.84,2.3,Normal,0,26.1186,26.5987,25.3508,1.2479,0,0.9286,0.8,3,1,Monday,1,Night,27.1752,2.1277,1.621,0.5735,1.5867,0.5996
2024-01-01 03:50:00,P2,26.34354334775424,26.235553729602533,27.14888273652336,25.2,0.65,1.44,Normal,0,26.576,27.1489,26.2356,0.9133,0,1.376,0.4514,3,1,Monday,1,Night,27.2086,2.1095,1.576,0.5953,1.5723,0.5978
2024-01-01 03:51:00,P2,29.85471938788842,29.45587178537012,29.35848638076042,27.17,1.85,1.94,Normal,0,29.5564,29.8547,29.3585,0.4962,0,2.3864,0.9536,3,1,Monday,1,Night,27.1886,2.0832,1.563,0.5845,1.6147,0.5763
2024-01-01 03:52:00,P3,27.719868424217307,27.418918382321515,28.56819395925827,25.83,1.23,1.29,Normal,0,27.9023,28.5682,27.4189,1.1493,0,2.0723,0.9535,3,1,Monday,1,Night,27.1733,2.076,1.5823,0.5624,1.5973,0.578
2024-01-01 03:53:00,P2,25.471402597532364,28.10330001012979,24.79007270495192,24.66,1.58,2.06,Normal,0,26.1216,28.1033,24.7901,3.3132,0,1.4616,0.767,3,1,Monday,1,Night,27.2233,2.0299,1.5533,0.538,1.6333,0.5718
2024-01-01 03:54:00,P2,29.786455246507764,28.310849267260675,29.30425455388699,27.28,2.46,2.38,Normal,0,29.1339,29.7865,28.3108,1.4757,0,1.8539,1.0336,3,1,Monday,1,Night,27.291,2.0594,1.6083,0.5437,1.6487,0.5858
2024-01-01 03:55:00,P1,27.167725728355048,27.14793125249605,26.82136352108009,24.36,0.55,0.59,Normal,0,27.0457,27.1677,26.8214,0.3463,0,2.6857,0.9322,3,1,Monday,1,Night,27.2771,2.0596,1.565,0.5747,1.6217,0.6155
2024-01-01 03:56:00,P3,28.00516757491378,29.88167509519398,29.34360688345763,26.12,1.03,1.12,Normal,0,29.0768,29.8817,28.0052,1.8765,0,2.9568,0.9196,3,1,Monday,1,Night,27.3171,2.0831,1.549,0.5829,1.5797,0.6049
2024-01-01 03:57:00,P1,27.090861716033224,27.003582285910056,26.020238344712325,24.28,1.45,1.79,Normal,0,26.7049,27.0909,26.0202,1.0707,0,2.4249,0.8101,3,1,Monday,1,Night,27.3355,2.0749,1.55,0.5827,1.6223,0.571
2024-01-01 03:58:00,P3,27.7045080117778,26.47530624697444,26.750171890336453,24.49,1.57,1.41,Normal,0,26.9767,27.7045,26.4753,1.2292,0,2.4867,1.1135,3,1,Monday,1,Night,27.2341,2.0125,1.521,0.558,1.6113,0.5719
2024-01-01 03:59:00,P2,31.633339000697845,28.57337505301944,28.879099749078893,27.1,2.24,0.89,Normal,0,29.6953,31.6333,28.5734,3.0599,0,2.5953,2.5169,3,1,Monday,1,Night,27.3375,2.0576,1.5243,0.5621,1.5813,0.5856
2024-01-01 04:00:00,P1,27.20673643273801,27.48635488861189,26.619821491863,25.11,1.63,1.51,Normal,0,27.1043,27.4864,26.6198,0.8666,0,1.9943,1.0795,4,1,Monday,1,Night,27.3279,2.058,1.533,0.5617,1.6097,0.5595
2024-01-01 04:01:00,P1,26.853825244849748,25.712082500803785,24.681464266660512,23.1,2.07,2.44,Normal,0,25.7491,26.8538,24.6815,2.1723,0,2.6491,0.8484,4,1,Monday,1,Night,27.3995,1.9589,1.526,0.5533,1.6333,0.5794
2024-01-01 04:02:00,P2,29.49295052595376,26.871978381224345,27.87114021307696,25.66,1.21,2.49,Normal,0,28.0787,29.493,26.872,2.621,0,2.4187,0.4859,4,1,Monday,1,Night,27.3704,1.9415,1.4953,0.5441,1.6427,0.5912
2024-01-01 04:03:00,P3,24.80165837612618,25.53659538611456,23.805276744044992,22.92,1.3,2.0,Normal,0,24.7145,25.5366,23.8053,1.7313,0,1.7945,0.65,4,1,Monday,1,Night,27.2955,2.0002,1.5107,0.5313,1.687,0.565
2024-01-01 04:04:00,P1,27.519927299529915,27.30920013223259,25.562368319071137,24.72,2.15,1.3,Normal,0,26.7972,27.5199,25.5624,1.9575,0,2.0772,1.6538,4,1,Monday,1,Night,27.3755,1.927,1.5197,0.54,1.654,0.5574
2024-01-01 04:05:00,P3,28.118718837187377,27.66798551668603,28.64933930931669,25.56,2.5,1.42,Normal,0,28.1453,28.6493,27.668,0.9813,0,2.5853,1.7606,4,1,Monday,1,Night,27.335,1.8962,1.5287,0.5543,1.68,0.5258
2024-01-01 04:06:00,P2,26.532484462791512,24.95479971294677,24.51937415681662,24.12,0.75,1.32,Normal,0,25.3356,26.5325,24.5194,2.0131,0,1.2156,0.5682,4,1,Monday,1,Night,27.3482,1.8802,1.4817,0.5587,1.692,0.5127
2024-01-01 04:07:00,P3,28.19056247042983,27.706582428883905,27.10484398590464,26.17,1.0,1.11,Normal,0,27.6673,28.1906,27.1048,1.0858,0,1.4973,0.9009,4,1,Monday,1,Night,27.2223,1.7157,1.456,0.5627,1.6683,0.5229
2024-01-01 04:08:00,P2,26.73198562736717,29.232877468188686,28.69099737043261,26.24,2.31,1.47,Normal,0,28.2186,29.2329,26.732,2.5009,0,1.9786,1.5714,4,1,Monday,1,Night,27.2759,1.7211,1.4793,0.5834,1.6557,0.523
2024-01-01 04:09:00,P1,24.93596141487864,27.46372487536635,25.999418284463477,22.81,2.47,1.67,Normal,0,26.133,27.4637,24.936,2.5277,0,3.323,1.479,4,1,Monday,1,Night,27.2778,1.7197,1.544,0.5821,1.6493,0.5215
2024-01-01 04:10:00,P3,26.476705682238716,24.344086870463123,24.38868582389388,23.76,2.4,2.4,Normal,0,25.0698,26.4767,24.3441,2.1326,0,1.3098,1.0,4,1,Monday,1,Night,27.1451,1.7317,1.565,0.6015,1.6997,0.5186
2024-01-01 04:11:00,P3,27.451652268579075,27.711330318921416,27.725183724553368,24.9,0.58,2.1,Normal,0,27.6294,27.7252,27.4517,0.2735,0,2.7294,0.2762,4,1,Monday,1,Night,27.2392,1.6759,1.558,0.612,1.7163,0.5233
2024-01-01 04:12:00,P1,26.1260088729039,27.679068364852714,28.70868189163122,25.74,2.1,0.6,Normal,0,27.5046,28.7087,26.126,2.5827,0,1.7646,3.5,4,1,Monday,1,Night,27.2749,1.6696,1.5673,0.6182,1.6693,0.5582
2024-01-01 04:13:00,P3,27.842106032057327,27.989225866910317,27.97251987977722,25.66,1.09,1.27,Normal,0,27.9346,27.9892,27.8421,0.1471,0,2.2746,0.8583,4,1,Monday,1,Night,27.3032,1.6735,1.559,0.6231,1.6433,0.558
2024-01-01 04:14:00,P3,25.204891142635397,23.93946709251321,24.75758645748556,22.05,0.9,0.76,Normal,0,24.634,25.2049,23.9395,1.2654,0,2.584,1.1842,4,1,Monday,1,Night,27.1419,1.6902,1.5483,0.6317,1.5907,0.5645
2024-01-01 04:15:00,P3,25.200991904140626,22.38358835622712,26.08134103203053,21.54,2.47,1.5,Normal,0,24.5553,26.0813,22.3836,3.6977,0,3.0153,1.6467,4,1,Monday,1,Night,27.1356,1.6997,1.5613,0.6469,1.581,0.5634
2024-01-01 04:16:00,P2,28.855083980577536,30.99703668625919,29.16278814209984,28.18,1.77,1.91,Normal,0,29.6716,30.997,28.8551,2.1419,0,1.4916,0.9267,4,1,Monday,1,Night,27.0847,1.5933,1.5693,0.648,1.6173,0.5476
2024-01-01 04:17:00,P3,25.42316739902283,26.48793067337939,26.3646367904294,24.04,1.34,0.67,Normal,0,26.0919,26.4879,25.4232,1.0647,0,2.0519,2.0,4,1,Monday,1,Night,27.0058,1.5814,1.5937,0.624,1.5677,0.564
2024-01-01 04:18:00,P3,25.63995140340311,24.99589087350656,23.37944711833876,23.2,1.94,1.42,Normal,0,24.6718,25.64,23.3794,2.2606,0,1.4718,1.3662,4,1,Monday,1,Night,27.0205,1.5565,1.6143,0.6249,1.5523,0.5615
2024-01-01 04:19:00,P3,28.01042685349335,25.949718728797063,24.51446318897409,24.35,1.62,1.16,Normal,0,26.1582,28.0104,24.5145,3.4959,0,1.8082,1.3966,4,1,Monday,1,Night,27.0218,1.5558,1.607,0.6234,1.5143,0.5475
2024-01-01 04:20:00,P1,27.29248981529014,28.434428930412444,28.04801350459182,26.22,1.6,0.54,Normal,0,27.925,28.4344,27.2925,1.1419,0,1.705,2.963,4,1,Monday,1,Night,27.0668,1.5619,1.6387,0.5967,1.4843,0.5757
2024-01-01 04:21:00,P3,29.468716675535813,28.495410724660225,29.171152395938176,27.64,2.09,0.84,Normal,0,29.0451,29.4687,28.4954,0.9733,0,1.4051,2.4881,4,1,Monday,1,Night,27.0497,1.5364,1.6467,0.6012,1.4477,0.5807
2024-01-01 04:22:00,P1,24.95073528833559,26.929790732837112,26.40846803942276,23.16,1.0,0.57,Normal,0,26.0963,26.9298,24.9507,1.9791,0,2.9363,1.7544,4,1,Monday,1,Night,26.9895,1.5372,1.639,0.6081,1.4237,0.6019
2024-01-01 04:23:00,P3,30.539250095896723,30.203100207643097,29.061706941678928,28.06,0.64,1.62,Normal,0,29.9347,30.5393,29.0617,1.4776,0,1.8747,0.3951,4,1,Monday,1,Night,27.1166,1.6185,1.6077,0.6349,1.409,0.5911
2024-01-01 04:24:00,P3,27.26963871902065,28.17862736464216,26.277745021207096,25.4,0.88,0.86,Normal,0,27.242,28.1786,26.2777,1.9009,0,1.842,1.0233,4,1,Monday,1,Night,27.0536,1.5734,1.555,0.6272,1.3583,0.5698
2024-01-01 04:25:00,P3,25.506502875985568,27.417612592555184,27.7557518815092,25.08,1.99,1.71,Normal,0,26.8933,27.7558,25.5065,2.2493,0,1.8133,1.1637,4,1,Monday,1,Night,27.0485,1.5737,1.603,0.6023,1.3957,0.5542
2024-01-01 04:26:00,P3,23.230247746314,23.274019979352232,24.39237504135668,22.57,2.33,2.05,Normal,0,23.6322,24.3924,23.2302,1.1622,0,1.0622,1.1366,4,1,Monday,1,Night,26.867,1.6441,1.6463,0.6064,1.4267,0.5641
2024-01-01 04:27:00,P3,26.27849022215273,25.33615298150804,25.499039579734337,22.9,1.19,2.1,Normal,0,25.7046,26.2785,25.3362,0.9423,0,2.8046,0.5667,4,1,Monday,1,Night,26.8337,1.6575,1.6377,0.6111,1.437,0.5738
2024-01-01 04:28:00,P3,25.913178085528223,25.269609440098563,23.93765436012073,22.62,1.21,1.5,Normal,0,25.0401,25.9132,23.9377,1.9755,0,2.4201,0.8067,4,1,Monday,1,Night,26.7691,1.6892,1.6257,0.616,1.44,0.5739
2024-01-01 04:29:00,P1,24.613872776931093,24.223568587638727,24.26507316444304,22.69,1.91,1.63,Normal,0,24.3675,24.6139,24.2236,0.3903,0,1.6775,1.1718,4,1,Monday,1,Night,26.5915,1.6506,1.6147,0.6076,1.4647,0.5653
2024-01-01 04:30:00,P2,26.661435907344085,23.33942498047067,27.36992779033209,23.94,1.39,1.7,Normal,0,25.7903,27.3699,23.3394,4.0305,0,1.8503,0.8176,4,1,Monday,1,Night,26.5477,1.6539,1.6067,0.6089,1.471,0.5669
2024-01-01 04:31:00,P2,28.71068518829548,28.355914429547507,29.58305065555358,26.5,2.0,1.7,Normal,0,28.8832,29.5831,28.3559,1.2272,0,2.3832,1.1765,4,1,Monday,1,Night,26.6522,1.7001,1.6043,0.6072,1.4463,0.5386
2024-01-01 04:32:00,P3,26.661570515476527,28.078718067856094,29.033395725049928,24.94,1.56,2.31,Normal,0,27.9246,29.0334,26.6616,2.3718,0,2.9846,0.6753,4,1,Monday,1,Night,26.6471,1.6958,1.616,0.6027,1.4403,0.5275
2024-01-01 04:33:00,P2,25.964799313476785,24.453608122122453,26.041639682260858,23.54,1.21,0.59,Normal,0,25.4867,26.0416,24.4536,1.588,0,1.9467,2.0508,4,1,Monday,1,Night,26.6728,1.6712,1.613,0.6046,1.3933,0.5386
2024-01-01 04:34:00,P1,27.04154825691176,25.72988059803875,25.876478669204783,23.83,2.06,2.34,Normal,0,26.216,27.0415,25.7299,1.3116,0,2.386,0.8803,4,1,Monday,1,Night,26.6534,1.6731,1.61,0.602,1.428,0.5652
2024-01-01 04:35:00,P1,28.716997080887637,30.13484219410559,28.8165465581163,27.45,0.64,1.2,Normal,0,29.2228,30.1348,28.717,1.4178,0,1.7728,0.5333,4,1,Monday,1,Night,26.6893,1.7172,1.548,0.603,1.4207,0.5667
2024-01-01 04:36:00,P3,30.576755448830323,28.527092802125036,26.595909600238752,26.79,0.89,1.87,Normal,0,28.5666,30.5768,26.5959,3.9809,0,1.7766,0.4759,4,1,Monday,1,Night,26.797,1.7306,1.5527,0.5971,1.439,0.5722
2024-01-01 04:37:00,P2,28.402636324021756,25.3778858068103,27.74102115039806,23.97,2.24,0.81,Normal,0,27.1738,28.4026,25.3779,3.0247,0,3.2038,2.7654,4,1,Monday,1,Night,26.7806,1.7244,1.594,0.6005,1.429,0.5807
2024-01-01 04:38:00,P3,25.45900064410603,26.869187577000805,26.74934099506911,24.09,0.97,1.7,Normal,0,26.3592,26.8692,25.459,1.4102,0,2.2692,0.5706,4,1,Monday,1,Night,26.7186,1.7042,1.5493,0.5952,1.4367,0.5828
2024-01-01 04:39:00,P2,28.28491055856356,29.31436009801456,29.24150009430397,26.28,1.0,2.26,Normal,0,28.9469,29.3144,28.2849,1.0295,0,2.6669,0.4425,4,1,Monday,1,Night,26.8124,1.7477,1.5003,0.577,1.4563,0.6006
2024-01-01 04:40:00,P1,28.09644094470086,29.75362920277891,28.198663857532846,26.72,1.6,1.48,Normal,0,28.6829,29.7536,28.0964,1.6572,0,1.9629,1.0811,4,1,Monday,1,Night,26.9328,1.748,1.4737,0.5519,1.4257,0.5737
2024-01-01 04:41:00,P2,26.582372962376706,25.76189608905223,25.02448238964028,24.76,1.81,0.86,Normal,0,25.7896,26.5824,25.0245,1.5579,0,1.0296,2.1047,4,1,Monday,1,Night,26.8715,1.755,1.5147,0.5284,1.3843,0.5681
2024-01-01 04:42:00,P1,28.13775045763685,28.570260275424907,28.10928321990135,26.84,1.55,1.47,Normal,0,28.2724,28.5703,28.1093,0.461,0,1.4324,1.0544,4,1,Monday,1,Night,26.8971,1.7701,1.4963,0.5168,1.4133,0.5485
2024-01-01 04:43:00,P1,26.11409705960764,27.89908386944242,26.02949585140324,24.62,0.84,0.77,Normal,0,26.6809,27.8991,26.0295,1.8696,0,2.0609,1.0909,4,1,Monday,1,Night,26.8553,1.7595,1.488,0.5256,1.3967,0.5605
2024-01-01 04:44:00,P3,30.709271399197103,29.09555300850552,29.889811634796175,27.57,2.0,0.77,Normal,0,29.8982,30.7093,29.0956,1.6137,0,2.3282,2.5974,4,1,Monday,1,Night,27.0308,1.7925,1.5247,0.5215,1.397,0.5601
2024-01-01 04:45:00,P3,28.621607203758398,28.72046700772143,27.96663265651274,25.78,2.2,1.54,Normal,0,28.4362,28.7205,27.9666,0.7539,0,2.6562,1.4286,4,1,Monday,1,Night,27.1602,1.7472,1.5157,0.5067,1.3983,0.5604
2024-01-01 04:46:00,P1,26.210888324513625,25.33349362454248,22.78079500798613,23.57,1.57,1.64,Normal,0,24.7751,26.2109,22.7808,3.4301,0,1.2051,0.9573,4,1,Monday,1,Night,26.9969,1.7331,1.509,0.5046,1.3893,0.554
2024-01-01 04:47:00,P3,26.85588994876126,27.131611923146316,27.59602113581669,25.59,2.18,1.48,Normal,0,27.1945,27.596,26.8559,0.7401,0,1.6045,1.473,4,1,Monday,1,Night,27.0337,1.7249,1.537,0.518,1.4163,0.5372
2024-01-01 04:48:00,P3,24.80904147711339,24.35329255572573,23.79278001411311,22.67,1.01,0.74,Normal,0,24.3184,24.809,23.7928,1.0162,0,1.6484,1.3649,4,1,Monday,1,Night,27.0219,1.7427,1.506,0.5209,1.3937,0.5512
2024-01-01 04:49:00,P2,25.3798037823672,27.145626778390405,27.54059891350336,25.07,1.46,1.21,Normal,0,26.6887,27.5406,25.3798,2.1608,0,1.6187,1.2066,4,1,Monday,1,Night,27.0396,1.7364,1.5007,0.5205,1.3953,0.5506
2024-01-01 04:50:00,P2,28.24888420754864,28.62535238255212,27.378652272964253,25.46,2.08,2.13,Normal,0,28.0843,28.6254,27.3787,1.2467,0,2.6243,0.9765,4,1,Monday,1,Night,27.0449,1.7394,1.5167,0.5309,1.4483,0.5419
2024-01-01 04:51:00,P2,28.55491483434898,27.940539126450723,28.24724938160292,26.64,1.49,1.91,Normal,0,28.2476,28.5549,27.9405,0.6144,0,1.6076,0.7801,4,1,Monday,1,Night,27.0183,1.7137,1.4967,0.5198,1.484,0.5356
2024-01-01 04:52:00,P1,28.48517784817232,27.40146285481379,26.72634312839681,25.4,1.96,0.86,Normal,0,27.5377,28.4852,26.7263,1.7589,0,2.1377,2.2791,4,1,Monday,1,Night,27.0664,1.7071,1.5287,0.5177,1.4937,0.521
2024-01-01 04:53:00,P1,27.735183488653348,28.50279461552368,30.06278437822699,27.17,0.55,2.18,Normal,0,28.7669,30.0628,27.7352,2.3276,0,1.5969,0.2523,4,1,Monday,1,Night,27.0274,1.6519,1.5257,0.5232,1.5123,0.5355
2024-01-01 04:54:00,P1,30.130681264220392,29.89988755816383,29.359134829809324,27.65,1.84,2.2,Normal,0,29.7966,30.1307,29.3591,0.7716,0,2.1466,0.8364,4,1,Monday,1,Night,27.1126,1.7275,1.5577,0.5116,1.557,0.5351
2024-01-01 04:55:00,P3,27.94936767101081,27.065468645985455,27.511006231629512,25.82,0.86,2.14,Normal,0,27.5086,27.9494,27.0655,0.8839,0,1.6886,0.4019,4,1,Monday,1,Night,27.1331,1.7284,1.52,0.5202,1.5713,0.545
2024-01-01 04:56:00,P2,25.713615614380828,25.8618394730426,27.334383198647764,23.7,1.31,1.58,Normal,0,26.3033,27.3344,25.7136,1.6208,0,2.6033,0.8291,4,1,Monday,1,Night,27.2221,1.6063,1.486,0.4983,1.5557,0.5375
2024-01-01 04:57:00,P3,25.919223245196516,27.359181321513205,27.90508935045789,24.1,1.17,1.29,Normal,0,27.0612,27.9051,25.9192,1.9859,0,2.9612,0.907,4,1,Monday,1,Night,27.2674,1.581,1.4853,0.4987,1.5287,0.5295
2024-01-01 04:58:00,P3,27.4564368285518,27.236982332729045,25.866933185139715,25.71,1.72,2.33,Normal,0,26.8535,27.4564,25.8669,1.5895,0,1.1435,0.7382,4,1,Monday,1,Night,27.3278,1.5267,1.5023,0.4977,1.5563,0.5492
2024-01-01 04:59:00,P2,25.711562423503608,25.42901413398568,26.23340797399503,23.61,1.39,0.63,Normal,0,25.7913,26.2334,25.429,0.8044,0,2.1813,2.2063,4,1,Monday,1,Night,27.3753,1.4518,1.485,0.4921,1.523,0.5744
2024-01-01 05:00:00,P2,25.983942703362796,27.051344259345324,29.215265245473464,24.71,1.92,2.35,Normal,0,27.4169,29.2153,25.9839,3.2314,0,2.7069,0.817,5,1,Monday,1,Night,27.4295,1.4206,1.5027,0.498,1.5447,0.5932
2024-01-01 05:01:00,P2,26.658887521345378,27.36692558121268,25.948381608430733,24.52,1.22,1.06,Normal,0,26.6581,27.3669,25.9484,1.4185,0,2.1381,1.1509,5,1,Monday,1,Night,27.3553,1.4,1.4767,0.4915,1.5233,0.5989
2024-01-01 05:02:00,P2,27.33095988888207,28.50227298273138,28.59877910249145,26.91,2.43,1.59,Normal,0,28.144,28.5988,27.331,1.2678,0,1.234,1.5283,5,1,Monday,1,Night,27.3626,1.4036,1.5057,0.5213,1.4993,0.5805
2024-01-01 05:03:00,P3,25.25851870001009,28.582739894661096,27.644217584950837,25.23,2.12,2.02,Normal,0,27.1618,28.5827,25.2585,3.3242,0,1.9318,1.0495,5,1,Monday,1,Night,27.4185,1.3591,1.536,0.5299,1.547,0.5616
2024-01-01 05:04:00,P3,30.29303573746387,27.93943622166294,26.1856459992772,26.68,1.54,1.71,Normal,0,28.1394,30.293,26.1856,4.1074,0,1.4594,0.9006,5,1,Monday,1,Night,27.4826,1.3457,1.5187,0.5206,1.526,0.5424
2024-01-01 05:05:00,P3,28.43361732982661,27.58683150412794,29.29629965304051,26.72,1.23,1.71,Normal,0,28.4389,29.2963,27.5868,1.7095,0,1.7189,0.7193,5,1,Monday,1,Night,27.4565,1.318,1.5383,0.4969,1.543,0.5398
2024-01-01 05:06:00,P3,30.591093504861668,31.65111630730232,29.71249720653053,28.7,0.52,1.97,Normal,0,30.6516,31.6511,29.7125,1.9386,0,1.9516,0.264,5,1,Monday,1,Night,27.526,1.4289,1.526,0.5177,1.5463,0.5422
2024-01-01 05:07:00,P1,25.38394046932299,25.016073171808262,24.00429716534093,22.47,1.16,2.31,Normal,0,24.8014,25.3839,24.0043,1.3796,0,2.3314,0.5022,5,1,Monday,1,Night,27.4469,1.5123,1.49,0.5037,1.5963,0.5411
2024-01-01 05:08:00,P1,27.795511030343093,28.32996992407798,29.017132405247462,27.56,2.46,1.59,Normal,0,28.3809,29.0171,27.7955,1.2216,0,0.8209,1.5472,5,1,Monday,1,Night,27.5143,1.5072,1.5397,0.5237,1.5927,0.5408
2024-01-01 05:09:00,P3,27.935354707528617,26.519197937810763,26.27704601040023,24.47,0.91,2.04,Normal,0,26.9105,27.9354,26.277,1.6584,0,2.4405,0.4461,5,1,Monday,1,Night,27.4464,1.4861,1.5367,0.5271,1.5853,0.5329
2024-01-01 05:10:00,P3,26.17663354184153,23.953359116532763,23.815388708639823,23.09,1.38,2.35,Normal,0,24.6485,26.1766,23.8154,2.3612,0,1.5585,0.5872,5,1,Monday,1,Night,27.3119,1.5515,1.5293,0.5278,1.6143,0.5503
2024-01-01 05:11:00,P3,26.563194024655164,25.67985739983969,27.107017502957603,24.4,0.95,1.87,Normal,0,26.45,27.107,25.6799,1.4271,0,2.05,0.508,5,1,Monday,1,Night,27.3339,1.5337,1.5007,0.5353,1.648,0.5332
2024-01-01 05:12:00,P2,27.632768939611584,27.08511061208307,28.371479340364136,24.58,0.51,2.19,Normal,0,27.6965,28.3715,27.0851,1.2864,0,3.1165,0.2329,5,1,Monday,1,Night,27.3147,1.5252,1.466,0.5648,1.672,0.5411
2024-01-01 05:13:00,P1,27.183971024405597,24.55318877818632,29.231658693075893,24.34,0.95,0.64,Normal,0,26.9896,29.2317,24.5532,4.6785,0,2.6496,1.4844,5,1,Monday,1,Night,27.325,1.5218,1.4697,0.561,1.6677,0.549
2024-01-01 05:14:00,P3,27.89369277777728,27.930874789367152,27.94297692636273,26.19,2.46,1.16,Normal,0,27.9225,27.943,27.8937,0.0493,0,1.7325,2.1207,5,1,Monday,1,Night,27.2592,1.4475,1.485,0.5819,1.6807,0.5313
2024-01-01 05:15:00,P3,30.65854950034122,29.31668169761465,28.52118498187572,27.76,1.16,1.05,Normal,0,29.4988,30.6585,28.5212,2.1373,0,1.7388,1.1048,5,1,Monday,1,Night,27.2946,1.4897,1.4503,0.5686,1.6643,0.5432
2024-01-01 05:16:00,P1,29.628548926313623,29.4963706972506,28.706255564618097,26.79,1.74,2.24,Normal,0,29.2771,29.6285,28.7063,0.9222,0,2.4871,0.7768,5,1,Monday,1,Night,27.4446,1.4535,1.456,0.5707,1.6843,0.5532
2024-01-01 05:17:00,P2,28.235223511479735,28.32826923930448,27.190124875641622,24.55,0.55,2.11,Normal,0,27.9179,28.3283,27.1901,1.1382,0,3.3679,0.2607,5,1,Monday,1,Night,27.4688,1.4552,1.4017,0.577,1.7053,0.5572
2024-01-01 05:18:00,P3,28.68609816417071,27.08001422753309,27.470257243990357,26.45,2.26,1.04,Normal,0,27.7455,28.6861,27.08,1.6061,0,1.2955,2.1731,5,1,Monday,1,Night,27.583,1.3283,1.4433,0.5926,1.7153,0.5417
2024-01-01 05:19:00,P3,29.99370534781119,29.77412700830962,29.06605231008703,26.72,0.58,1.22,Normal,0,29.6113,29.9937,29.0661,0.9276,0,2.8913,0.4754,5,1,Monday,1,Night,27.6804,1.3671,1.414,0.6132,1.7157,0.5414
2024-01-01 05:20:00,P2,28.58186270550077,29.2613903365383,28.435317631879883,26.64,1.31,0.62,Normal,0,28.7595,29.2614,28.4353,0.8261,0,2.1195,2.1129,5,1,Monday,1,Night,27.7029,1.3795,1.3883,0.6003,1.6653,0.5709
2024-01-01 05:21:00,P2,26.27457197249727,26.685124404661146,27.88395878041672,23.41,2.48,0.62,Normal,0,26.9479,27.884,26.2746,1.6094,0,3.5379,4.0,5,1,Monday,1,Night,27.6596,1.3822,1.4213,0.6325,1.6223,0.5997
2024-01-01 05:22:00,P2,26.35219018162177,27.071559262671183,27.264108614474814,25.4,2.2,1.63,Normal,0,26.896,27.2641,26.3522,0.9119,0,1.496,1.3497,5,1,Monday,1,Night,27.6382,1.3891,1.4293,0.641,1.648,0.5822
2024-01-01 05:23:00,P3,27.69087625673843,27.582969292396665,27.99708225846525,25.22,0.92,1.38,Normal,0,27.757,27.9971,27.583,0.4141,0,2.537,0.6667,5,1,Monday,1,Night,27.6045,1.3729,1.4417,0.6269,1.6213,0.5753
2024-01-01 05:24:00,P2,25.074704097223226,27.52713382869345,27.386730761307188,25.3,1.82,1.82,Normal,0,26.6629,27.5271,25.0747,2.4524,0,1.3629,1.0,5,1,Monday,1,Night,27.5001,1.3185,1.441,0.6265,1.6087,0.5662
